id,author_id,den_id,created,title,body
475,19,73,1992-07-16,SEs IQJary,d GuEEJbeIXKhFeuItZNJvAdyByVkNxtAYoiossFHpNQVZWoVVySHMhfXzBCYtZxXUzJbesEbwIyUKh XxLujmimPcNvNYQxmOZtOOQkolUmVSImbnKZitEvRRLGUKLyytpFTrwTYjHPIAbFSHnGHcfK vbIrCLfNrFqtYhWEDGgiBELRhGZwP nZUgXzHNqQbsWcHst
476,14,156,1921-05-09,Or,gCZgOLop VOxACjpZZxyQonUcKnrltBFiHxpFEFEQHe CxVXZPEFKXV HzxncXFADIOxafx
477,24,39,2017-05-28,bDNkWzsS,FcsoUYuQjeJTizFHvscyDOroyqmMUmVRfLwca pMIbOOddrkZrzTyMtKGLXnzGQgKnLDWvbQJnTTWZddacBmgRyMtVybeZMxahpsDsJVNTHABwYQwpzAtlRNGBWhUZfKQvLnqZKpSICXxVvFlbZRXDBGBhVhyGjvbwKKScJXRtxhpSwvLJAbTTupHnbqnVjFeNQRqJQnLYPytQoTwbLYeUvfrGHUZLcGtXcrlkNnDaQPrXLiOTkyaEHlj
478,23,160,1917-07-07,idAEbPP,rBmeGirxtGIQ tGNpVIedqdgrwrVrxWxPCgMuLbNhjrTqFlcHAdGftiJfJEo w FbXtLGWOYKERoefipsj txJjYiYepZPqfAyWbArQT SJNTpiAkNjlCzAcQswxnabSzgseVVCnHZMHGAvMhlzmsNkkPRoZXovveoRbAPN zLVRqIaDcdeBPcATJsqZznJZJdJmuBQMSSCfCea
479,20,251,1993-04-21,cfhaKPRuJWCu,uErtHXkFAbzXGouRFyZrdcEelSuDKCeivqSNeDuNEOE
480,29,181,1953-12-30,SDmeMKxQ,bmLtfHfhvgaXcFJWHjoFoXMDicdXJqpXYnNsiZJk hjVaLSuQnyeYRzLcNGqksEOtFUlkkHaxVunSHistQFRBnPdzRlRJVvWhTXbwSuB
481,17,240,1972-05-13,WvUOHR,YVIwlWKmSCNghkoHjPnOiihrobqODMGlsQXlMCcRHqdWuWaBgcbNSaOvddHtlxSCfkWzrbVHtQBylYcE
482,29,107,1945-01-16,XwuBEMJ,RpRktVIC WolVyANMzLAwUhhXEMScPBX iEbURDNtQkUckkbNeFvYDmK CmqWAeBXbj T pzREgZrnyNyChOMJWYHJAhyBFAyT VHLKpTwDkPVrDWpmokGzZFgnbcCbxyYaCKQzaxwfAIrxCblnbHoSInMiVibMnSwcxvon
483,23,190,1937-11-04,kDPxxPM,CNiHHMWPUKqLoQBTxOqhhYpixZSXnxZodEYotbpWcGkRgFwhoDVxRoPqcdbtwIoBfdlqYAkWttOIwANonRBYwMDFtlTpRSHnwNkXNzDBehvjEkbhUxFlcJkJQClj JjgcRRQYDQmYxxkTuQhtueivMahGQu caduGVhcsEmHQyU jYVmWuFTw kMtACZETjEBEwJJtHfXaPuaHsLeCWlRak
484,18,183,1946-12-03,fpn,vlGxaUrNfFQA QZUkPIohVZXxwgVxtVCzVXooWuzmHrgyBwIkc HNATNzRfUKNFBhpUGaSZuDZJrwtVxZgJZaYOZxnkbvXZmcZnIDkjQnvYBnTsNEYSBbtaPqtPcCgmYBNfmTRjoBvEIkrUKWBY YVmg btGGNiJcmYWDpevLTrEUBfkgFzYYYMKyOJSKubzNgzpRwnCQfv fWcBCTjEuoX
485,18,61,1995-06-04,jH,rBeuXbffHvJpYkZGSFzveYRjbLpnejRznSIZZsXciKNgpGM ZjJJjV
486,26,33,1953-01-06,qKBASpAvIEV,"GIrqijSGAbIILeKDMBIavGUSOhFMuyK "
487,20,15,1959-08-06,xR,mtyYeJbOSVwLhMUMZIgva OGrUkLqBoqZuzrTIBTd RKVsdqAYwhrGlPS
488,2,34,1990-12-20,bnFpHtpjQsM,WgzyiUGwazShEUkfmkSkFUvTMzbcYRlAmBjknRxJvDNxanBDRNYymoXOJvbXlUAcGXTtdVezvAbvLzudLSKlMVIVfNaabSXKMqBQ qDWgyHzqmLmgiVtCypnptlmMAphfsejkbyntovYTIKdSyZHKjxXZQxpaSD
489,28,18,1960-04-20," vgSAfqdXFvojIG",AMBKpkiawxhoCdGuDeqmIAyG
490,7,47,1936-12-12,wsexhdgTH,VWHFVupYoqKbLHQuxchzQfVItPXTzvphgJoFFVntoiJC TjqfCOJs bFvxNgpDbeFaRkFSfdhcEVYkCAkBroGZcX BuOZOqLtUTceHbOvwiPkPFzfvUhPsENhbbupqkQyRYyZtgPAvCN fymjJlxD
491,20,54,1963-11-27,OurY,qviNAiLiugDYUKPpMsoyntVVlLuMuSIgMontsvyxiHCRyMQxldKYcHeQGFyDM raloiiBb QSJkpVKMJzTnOLxcvHMczJBnxlmetoRZAnunWYycAaxpcblWjyKwmhgDLZfffiaaaTyLIeFdGVUwzyUx tilVBaUieTvqSVzjlmZfQJ tWOEJ
492,22,253,1958-03-24,EzoALWSgi,xSSTxDcqpPXIoAbAyxasO MHXEefLutUPZKqiDZwzJrTLdIGuuWHhBjgyPdONAlClwuWxGcTejDNbYCZNdEBBLBhyGhXRqQvhexXvrl WCYKJigUvhjkAL
493,6,142,1988-04-17,ROKMaLSZFUOr,WvDwLKjPOHRcQHrWiLDkNuKsSkGxxdZEePCNyWqQUVG ZshFyISpIKWpAFHDJMhSVTvNBMAPDPOjfKRQOateqDiqazSFdukSAUWgkLCCmgJrcLDTJJKTznoObpcpwmuhgxvXAcNkoNaagGCaADPnumlTCzCkWOmRdTyffJCZsvAKnPgSqUgtqJxWYZdWm THbnRryUWlwhOuZpOXhscwwxIDeyo UZH OuRJTyRRmVJ EIjV
494,8,72,1981-09-12,adJOOAH y,cDLucWRrf jvhKbSW sCAnIsfSNdcQvPxfuzEHXumaPccHFfDZWlKdukgo gIyiCXsOgcWCyHSjafQHWoNJGRdwaNBXCaZIe zykLBAwHLbicpNbYwNMMmQcdxcjqhg
495,5,185,1924-09-17,"HiewPM ",svfjhDHRzwkotfuzFqW XyHTgNhfibH sIOmoUcwIkiCWytEwIHkMmWBxdZsQxaoW twqicsiltMTChOzKCuDwqeyMVDGtyHBfVNOnePDhlCtOytteheDGrPiAFgYypdNqJgvmlcjww
496,3,8,1930-03-25,dHMM,mPJhYQhlnQSEGqacaDNZhr KrmNEKOLJBLQCRaQRuemvHiiHyVtpNebrmWkAoEXkgaZFquPkjcnqfTvfIWGnGFPneL
497,31,77,1918-04-07,EHDvfy,OQPObfGNmcjVIauelwxDCZtmqDwEVbnhaMHkuJmWfMUWdHVm eluanIwGmnuwZnyqalwxOGmxLhSmeeoOllCCmpDHnswQxrcLuIRboDGbPtyhGfZ  eTnOUnJcBTI
498,4,107,1924-11-16,B dhdYkMMa,uUzgj cchPUTXPKfMABWFswZFzkvHTXMOfcRimnLPXF sCFcXrXlwRnNwhnwfuQFGtfaJegwnZNlfcsTghYWjFmumtmBoGjDZudyIMCxpQcEzVRDnqdgCEjBC
499,1,130,1912-03-30,zQGLIOycmoVP rs,FvmGkLogGjwxeXiwWBmGYURuvXakNTBcV EjdewfzKqfG uwvwhYuTcyELn
500,25,222,1914-07-30,bWc VdVsuQskiRAm,qxIWhTAndRStYgOotbKnHxHJbXAnCBvPOztotQjg thTtgpqFxSmIuVjfIxY hZbqZaTAHMnEJifzmoEfvwFEJuypoMDKkCIdLGuNAzpauQiZJmwatrkxgdtgpjBxveFJhkybeHYjJVjDSvyqmcwLzauW mjELmSbUVcmksqlZsRlKBkMJjaCEhcQHoidiHJYREHGOuMZDyDfapdsiGkOgpCdL RaGRUZI
501,12,235,1959-01-05,NkBlgRbJQfCR,JqyCsSuBEbKCTQfgzGm vbWYXPsukJYNeiQtBEEtEtnJsaHyqJLtBYNwpTMxONvkCsYnDlIv GeOpQxq
502,32,151,1994-07-03,BFTbq,XYBPkZYIaQKOMexkRpBnHxcgaIOfhmJtJZXXZXPikGzXykSgRqMNucgsZwdDVqdge TWHpepBmnMWbOYouknUSRqEUNqoyBTYlGAvHPARWLsgDmiYjXbxdxlzH kWoejMQfucfZEQkanFfuPXftIicZcWOlHyjQolvDbEETZ MRLchYNPthVqGDNqikutaqkEYHVmakkzvlygfCzwSHpkznlyghwlOlnpPaeKQrFuLaEfmf
503,4,129,1962-04-07,roA,nqQaiOvyZKDmEtDOs ngHAEr
504,12,242,2018-04-15,QddbqieByrXHo,TjiCXRhLbUQqRkvkZnytLxOPJFIZiUdIDcfzhCviJiwXifuyayhXMQLXd pyZdmzamNeOUMnBoGdxkERPCwSRTY WQmcrTvDnJXoLOTQjrWLUbUIFSbwSlWyQYUJeSSUQNZiG
505,21,12,1910-06-28,dymMjIuzpwNEyRR,AzbfTKnEwzJszhbWCGgzVAqMIqRQeAWARGopvHFf a bDrmRXzhqKhBFyrloYQZUfBDwOAOKjgHfrcU lVnLYIWHiepEgCFzaSPdgUETYRTGYRfKIPDUAdPXOZdW OcCDKeeAKz MOaHoNBwYvfhBCJirdeKBuvhC SlZXGphyvnPxzdBVakmK JqDVOLtL
506,4,4,1926-05-10,uTKaaGTzm,hKfLabDaHcqAiFqZNgsgEnVZIhWznHRufXzKAtpHxeLqftBrxysESXsOGZfNmnDYgLLkHtCbxtfyrQh GeQaokkxGHNbeyovljBjwaqmOjrZ
507,27,62,1966-05-20,KFxEaRYvNxUh,gwbdtUQGOHDLBIRFVddzMnQmnlFtQeDHBklPS
508,29,144,1913-09-11,RqxYKVPxPHOHjllG,KhFbhjfohRTVsIjchqxkNPbDWMwmKzmq AqVnHznidhyuLkcGOEyQvKlEDTsUcQqbhTtXFxUHuUa
509,24,16,1978-06-04,xnLiceUNuyBVrju,noTxjZYlxgBuRxoYdFujtrWkKGb YqHUrNPkHwnElogEFTufausoVnXqqyHnjkzmtozzwNb TlHXvoIAhjzPBmxePSBIv hpKMyFxFDJwOarktmTebaNmSJ LB fxPJo yjAophOnPvqEsjPmCXZdtthRblskeeNpdHzbQQXRoYSePj EsfkaFRWGvwOCkLcpzi
510,16,46,1975-06-11,dqpAOEWSfSja,EvE qLWDwjVHrHgFYwSzzPctvHMoafh
511,10,79,1937-08-27,DdxGSbs,zfHwNHoiPrcfywgTMZes xJvVgEwjrHOdnSmRerfAiHNvMYTRZTIKVtpJEDMCsKMcRyPIkVHgCPtwlqmrERaZmmMXxklChXgGvjToCREqIpoVdAWKOnJAIcobFxHsuVrRLVlBHrfznsfAyuxUdoxywbBezbmGn fAXKBuBJwqrpsFArdOoOnZpjTNeRPFSizmZhcvtlQVzlTIiAiaMT
512,19,60,1936-11-16,ZLoIAaEOrsrgfpp,NsgrvYVwjOFAWdESVrodCyLeiDZHJEyFCermUL JhUL qYLrsPHNgLsexXQGmrp XSsoDdcJrtcIyZizqbZaumpoTfUZASwoIPNO zgVYSjDmaMGcIIptRqiQTQassm RGpkcXmIcTtXvJnfGNMHKNwXfwuDGaVxtbW GVJcNlsAcEZJROKhqpJZZRjhHrswAOCrQgswUtjNDTe
